rank,name,mint_price,psa10_price,diff,url
27,イーブイ [MC 755/742],63999,289800,225801,https://pokeca-chart.com/mc-755-742
40,ゲンガーVMAX [SGG 020/019],210000,428000,218000,https://pokeca-chart.com/sgg-020-019
62,レックウザV [S7R 076/067],167250,359000,191750,https://pokeca-chart.com/s7r-076-067
17,ギラティナV [s11 111/100],220000,339000,119000,https://pokeca-chart.com/s11-111-100
86,ミュウVMAX [s8 119/100],166666,270750,104084,https://pokeca-chart.com/s8-119-100
35,リザードン&テールナーGX [SM11a 068/064],57500,148667,91167,https://pokeca-chart.com/sm11a-068-064
44,ピカチュウ(マスターボールミラー) [SV2a 025/165],75000,149999,74999,https://pokeca-chart.com/sv2a-025-165
90,リザードンex [SV2a 201/165],70893,141621,70728,https://pokeca-chart.com/sv2a-201-165
51,ミュウex [SV2a 205/165],50000,115000,65000,https://pokeca-chart.com/sv2a-205-165
73,ピカチュウ [323/S-P],76500,130664,54164,https://pokeca-chart.com/323-s-p
99,カスミ＆カンナ [SM12a 191/173],31400,83963,52563,https://pokeca-chart.com/sm12a-191-173
67,エリカのモンジャラ [MC 743/742],13999,65800,51801,https://pokeca-chart.com/mc-743-742
19,ミュウツーV [s10b 074/071],15000,64798,49798,https://pokeca-chart.com/s10b-074-071
78,ミュウex [SV2a 208/165],12500,48533,36033,https://pokeca-chart.com/sv2a-208-165
30,レシラム&ゼクロムGX [SM11b 064/049],29444,62999,33555,https://pokeca-chart.com/sm11b-064-049
94,エーフィV [S6a 081/069],22222,50940,28718,https://pokeca-chart.com/s6a-081-069
59,リーフィアGX [SM8b 206/150],9999,38595,28596,https://pokeca-chart.com/sm8b-206-150
46,ブラッキー(マスターボールミラー) [sv8a 092/187],17999,46571,28572,https://pokeca-chart.com/sv8a-092-187
33,ピカチュウex [sv8 132/106],98400,125000,26600,https://pokeca-chart.com/sv8-132-106
7,リザードンVMAX [S4a 308/190],29999,56000,26001,https://pokeca-chart.com/s4a-308-190
83,ナンジャモ [SV4a 350/190],8500,30900,22400,https://pokeca-chart.com/sv4a-350-190
5,ゼラオラV [S6K 074/070],13899,34000,20101,https://pokeca-chart.com/s6k-074-070
24,ベルのまごころ [SV5M 097/071],5999,26000,20001,https://pokeca-chart.com/sv5m-097-071
38,グレイシアV [S6a 077/069],18000,37000,19000,https://pokeca-chart.com/s6a-077-069
43,ソニア [S1a 077/070],15800,32650,16850,https://pokeca-chart.com/s1a-077-070
63,サザレ [SV5a 092/066],9850,26666,16816,https://pokeca-chart.com/sv5a-092-066
95,ユウリ [S8b 276/184],6500,23272,16772,https://pokeca-chart.com/s8b-276-184
15,マリィ [S4a 198/190],14250,31000,16750,https://pokeca-chart.com/s4a-198-190
32,オリジンパルキアVSTAR [S12a 259/172],9750,25400,15650,https://pokeca-chart.com/s12a-259-172
1,かがやくカメックス [s10b 018/071],1444,16999,15555,https://pokeca-chart.com/s10b-018-071
54,グルーシャ [SV2P 095/071],3800,18500,14700,https://pokeca-chart.com/sv2p-095-071
11,ロケット団のアテナ [sv10 128/098],3333,18000,14667,https://pokeca-chart.com/sv10-128-098
97,スグリ [SV6 129/101],2800,16950,14150,https://pokeca-chart.com/sv6-129-101
22,サカキの追放 [SM10 105/095],1500,15300,13800,https://pokeca-chart.com/sm10-105-095
20,ミミッキュ [SV4a 341/190],2600,15800,13200,https://pokeca-chart.com/sv4a-341-190
69,シルヴァディGX [SM11b 065/049],2555,14733,12178,https://pokeca-chart.com/sm11b-065-049
48,リーフィアex [sv8a 200/187],8888,20500,11612,https://pokeca-chart.com/sv8a-200-187
76,ミライドンex [SV1V 106/078],2000,12222,10222,https://pokeca-chart.com/sv1v-106-078
85,ポケモンごっこ [s4a 197/190],2222,12250,10028,https://pokeca-chart.com/s4a-197-190
65,コライドン [049/SV-P],11111,21000,9889,https://pokeca-chart.com/049-sv-p
92,リーフィアV [S6a 071/069],16999,26500,9501,https://pokeca-chart.com/s6a-071-069
77,おじょうさま [s11 114/100],1650,10400,8750,https://pokeca-chart.com/s11-114-100
88,トウコ [sv11W 166/086],2950,11000,8050,https://pokeca-chart.com/sv11w-166-086
9,ギラティナVSTAR [S12a 261/172],30117,38000,7883,https://pokeca-chart.com/s12a-261-172
42,チリ [sv3a 088/062],2800,9999,7199,https://pokeca-chart.com/sv3a-088-062
71,オルティガ [SV3 130/108],444,7600,7156,https://pokeca-chart.com/sv3-130-108
52,シロナのミカルゲ [M2a 208/193],500,7367,6867,https://pokeca-chart.com/m2a-208-193
13,テツノカシラex [SV5M 094/071],2950,9700,6750,https://pokeca-chart.com/sv5m-094-071
18,カミツオロチex [sv7 127/102],2550,8980,6430,https://pokeca-chart.com/sv7-127-102
57,暗号マニアの解読 [SV5M 090/071],1576,7750,6174,https://pokeca-chart.com/sv5m-090-071
26,ウェーニバルex [SV1a 098/073],3000,9000,6000,https://pokeca-chart.com/sv1a-098-073
29,ジャローダex [sv11B 167/086],3344,9000,5656,https://pokeca-chart.com/sv11b-167-086
3,カキツバタ [SV7a 090/064],1280,6800,5520,https://pokeca-chart.com/sv7a-090-064
81,オーガポンかまどのめんex [SV6 126/101],800,4900,4100,https://pokeca-chart.com/sv6-126-101
74,メガドラミドロex [M4 116/083],1800,2100,300,https://pokeca-chart.com/m4-116-083
