rank,name,mint_price,psa10_price,diff,url
23,イーブイ [MC 755/742],63999,289800,225801,https://pokeca-chart.com/mc-755-742
36,ゲンガーVMAX [SGG 020/019],210000,428000,218000,https://pokeca-chart.com/sgg-020-019
55,レックウザV [S7R 076/067],167250,359000,191750,https://pokeca-chart.com/s7r-076-067
7,ピカチュウV [s8a-G 001/015],127777,284000,156223,https://pokeca-chart.com/s8a-g-001-015
15,ギラティナV [s11 111/100],220000,339000,119000,https://pokeca-chart.com/s11-111-100
82,ミュウVMAX [s8 119/100],166666,270750,104084,https://pokeca-chart.com/s8-119-100
31,リザードン&テールナーGX [SM11a 068/064],57500,148667,91167,https://pokeca-chart.com/sm11a-068-064
41,ピカチュウ(マスターボールミラー) [SV2a 025/165],75000,149999,74999,https://pokeca-chart.com/sv2a-025-165
84,リザードンex [SV2a 201/165],70893,141621,70728,https://pokeca-chart.com/sv2a-201-165
45,ミュウex [SV2a 205/165],50000,110000,60000,https://pokeca-chart.com/sv2a-205-165
78,リーリエの決心 [M1L 091/063],34000,92000,58000,https://pokeca-chart.com/m1l-091-063
94,カスミ＆カンナ [SM12a 191/173],31400,83963,52563,https://pokeca-chart.com/sm12a-191-173
60,エリカのモンジャラ [MC 743/742],13999,65800,51801,https://pokeca-chart.com/mc-743-742
12,ミュウツーV [s10b 074/071],17000,64798,47798,https://pokeca-chart.com/s10b-074-071
85,バンギラスV [S5I 077/070],34999,80480,45481,https://pokeca-chart.com/s5i-077-070
49,アルセウスVSTAR [S12a 262/172],16888,51967,35079,https://pokeca-chart.com/s12a-262-172
25,レシラム&ゼクロムGX [SM11b 064/049],29444,63466,34022,https://pokeca-chart.com/sm11b-064-049
11,リザードンV [s9 103/100],44444,78150,33706,https://pokeca-chart.com/s9-103-100
47,ミュウex [SV2a 208/165],16500,48533,32033,https://pokeca-chart.com/sv2a-208-165
37,リザードンVMAX [S4a 308/190],25900,56000,30100,https://pokeca-chart.com/s4a-308-190
89,エーフィV [S6a 081/069],22222,50940,28718,https://pokeca-chart.com/s6a-081-069
