rank,name,mint_price,psa10_price,diff,url
67,アイリス (1ed) [BW9 082/076],16000,415000,399000,https://pokeca-chart.com/bw9-082-076
8,ピカチュウex [MC 764/742],344444,640000,295556,https://pokeca-chart.com/mc-764-742
98,ピカチュウ&ゼクロムGX [SM9 101/095],380000,665000,285000,https://pokeca-chart.com/sm9-101-095
28,レックウザV [S7R 076/067],158000,361250,203250,https://pokeca-chart.com/s7r-076-067
6,リーリエのピッピex [MC 765/742],116666,249999,133333,https://pokeca-chart.com/mc-765-742
13,ミュウVMAX [s8 119/100],150000,278500,128500,https://pokeca-chart.com/s8-119-100
99,ビクティニ [288/SV-P],105000,230000,125000,https://pokeca-chart.com/288-sv-p
82,_のピカチュウ [S8a 007/025],69980,141000,71020,https://pokeca-chart.com/s8a-007-025
97,ミュウ [S8a 030/028],43999,112600,68601,https://pokeca-chart.com/s8a-030-028
11,ピカチュウVMAX [S4 114/100],59999,122222,62223,https://pokeca-chart.com/s4-114-100
73,ブラッキーV [S6a 085/069],47300,108999,61699,https://pokeca-chart.com/s6a-085-069
23,ピカチュウ [SV4a 236/190],10000,66700,56700,https://pokeca-chart.com/sv4a-236-190
31,レシラムex [sv11W 174/086],78000,124999,46999,https://pokeca-chart.com/sv11w-174-086
19,ミュウツーV [s10b 074/071],13500,60000,46500,https://pokeca-chart.com/s10b-074-071
35,カスミ＆カンナ [SM12a 191/173],32711,77000,44289,https://pokeca-chart.com/sm12a-191-173
41,ブルーの探索 [SM9b 061/054],21500,63000,41500,https://pokeca-chart.com/sm9b-061-054
52,ミュウex [SV2a 208/165],12000,53433,41433,https://pokeca-chart.com/sv2a-208-165
91,ロケット団のミュウツーex [M2a 237/193],27166,65047,37881,https://pokeca-chart.com/m2a-237-193
47,ミュウV [s8 106/100],28500,66000,37500,https://pokeca-chart.com/s8-106-100
87,ニンフィアV [S6a 083/069],20000,56800,36800,https://pokeca-chart.com/s6a-083-069
34,アルセウスVSTAR [S12a 262/172],16114,46799,30685,https://pokeca-chart.com/s12a-262-172
