rank,name,mint_price,psa10_price,diff,url
8,ブラッキー [188/BW-P],78888,680000,601112,https://pokeca-chart.com/188-bw-p
1,ラティアス&ラティオスGX [SM9 105/095],555555,915000,359445,https://pokeca-chart.com/sm9-105-095
61,ピカチュウex [MC 764/742],355000,632000,277000,https://pokeca-chart.com/mc-764-742
3,ブラッキー&ダークライGX [SM12a 182/173],199999,340000,140001,https://pokeca-chart.com/sm12a-182-173
9,ルギアV [s12 110/098],130000,220333,90333,https://pokeca-chart.com/s12-110-098
83,リザードン&テールナーGX [SM11a 068/064],48888,137500,88612,https://pokeca-chart.com/sm11a-068-064
66,ピカチュウ(マスターボールミラー) [SV2a 025/165],66667,153000,86333,https://pokeca-chart.com/sv2a-025-165
34,メガリザードンXex [M2 110/080],141000,212200,71200,https://pokeca-chart.com/m2-110-080
32,メガゲンガーex [M2a 240/193],69999,134973,64974,https://pokeca-chart.com/m2a-240-193
36,メガジガルデex [M3 117/080],28000,92000,64000,https://pokeca-chart.com/m3-117-080
52,リザードンex [SV3 134/108],38000,97465,59465,https://pokeca-chart.com/sv3-134-108
64,リーリエの決心 [M1L 091/063],34000,91500,57500,https://pokeca-chart.com/m1l-091-063
78,バンギラスV [S5I 077/070],32800,81500,48700,https://pokeca-chart.com/s5i-077-070
68,リーリエの全力 [SM11b 068/049],35600,82167,46567,https://pokeca-chart.com/sm11b-068-049
38,ミュウツーV [s10b 074/071],18999,64680,45681,https://pokeca-chart.com/s10b-074-071
85,ブラッキー☆ [s8a-p 012/025],30999,74166,43167,https://pokeca-chart.com/s8a-p-012-025
54,エーフィV [S6a 081/069],20000,51980,31980,https://pokeca-chart.com/s6a-081-069
62,ガラルファイヤーV [S5a 078/070],42000,71000,29000,https://pokeca-chart.com/s5a-078-070
57,ミュウツーVSTAR [s10b 091/071],8150,36500,28350,https://pokeca-chart.com/s10b-091-071
89,リザードンVSTAR [S12a 212/172],13999,42322,28323,https://pokeca-chart.com/s12a-212-172
26,カメックスex [SV2a 202/165],23056,50000,26944,https://pokeca-chart.com/sv2a-202-165
11,ギラティナVSTAR [s11 125/100],9300,35800,26500,https://pokeca-chart.com/s11-125-100
72,ミュウツー [CLK 014/032],7500,34000,26500,https://pokeca-chart.com/clk-014-032
27,かがやくリザードン [s10b 011/071],4300,30299,25999,https://pokeca-chart.com/s10b-011-071
82,オリジンパルキアV [S10P 071/067],11000,35000,24000,https://pokeca-chart.com/s10p-071-067
44,サンダーex [SV2a 204/165],16480,37728,21248,https://pokeca-chart.com/sv2a-204-165
53,サーナイトex [SV4a 348/190],15500,35333,19833,https://pokeca-chart.com/sv4a-348-190
30,ひかるコイキング [S8a-P 010/025],25000,44750,19750,https://pokeca-chart.com/s8a-p-010-025
95,ナツメの暗示 [SM9 109/095],7988,27333,19345,https://pokeca-chart.com/sm9-109-095
76,シャワーズV [S6a 075/069],20000,37980,17980,https://pokeca-chart.com/s6a-075-069
17,コライドンex [SV1S 103/078],6000,23946,17946,https://pokeca-chart.com/sv1s-103-078
97,ロケット団のサカキ [sv10 129/098],3000,20000,17000,https://pokeca-chart.com/sv10-129-098
2,かがやくカメックス [s10b 018/071],1300,16300,15000,https://pokeca-chart.com/s10b-018-071
86,セレナ [S11A 081/068],8500,23500,15000,https://pokeca-chart.com/s11a-081-068
56,メガスターミーex [M3 111/080],3700,17500,13800,https://pokeca-chart.com/m3-111-080
47,マツリカ [SM7b 056/050],4450,18000,13550,https://pokeca-chart.com/sm7b-056-050
16,シャワーズ(マスターボールミラー) [sv8a 030/187],2500,15842,13342,https://pokeca-chart.com/sv8a-030-187
40,グレイシアex  [sv8a 206/187],7680,20096,12416,https://pokeca-chart.com/sv8a-206-187
28,マリィのオーロンゲex [M2a 243/193],5999,17880,11881,https://pokeca-chart.com/m2a-243-193
98,リーフィア(マスターボールミラー) [sv8a 002/187],2900,14500,11600,https://pokeca-chart.com/sv8a-002-187
81,メガディアンシーex [M2a 238/193],2225,13500,11275,https://pokeca-chart.com/m2a-238-193
90,メガラティアスex [M1S 088/063],4400,15656,11256,https://pokeca-chart.com/m1s-088-063
79,ミカンのまなざし [sv8 135/106],2555,13800,11245,https://pokeca-chart.com/sv8-135-106
50,サンダースex [sv8a 209/187],6800,17524,10724,https://pokeca-chart.com/sv8a-209-187
18,ミライドンex [SV1V 106/078],1899,12222,10323,https://pokeca-chart.com/sv1v-106-078
20,イーブイex [sv8a 223/187],5888,15782,9894,https://pokeca-chart.com/sv8a-223-187
45,フヨウ [S5l 080/070],1980,11293,9313,https://pokeca-chart.com/s5l-080-070
59,ポピー [SV3 131/108],699,10000,9301,https://pokeca-chart.com/sv3-131-108
70,シルヴァディGX [SM11b 065/049],2555,11750,9195,https://pokeca-chart.com/sm11b-065-049
87,テールナー [s11a 069/068],790,9725,8935,https://pokeca-chart.com/s11a-069-068
74,ボスの指令 [S2 106/096],21000,29800,8800,https://pokeca-chart.com/s2-106-096
12,リーリエのアブリボン [sv9 105/100],1305,9796,8491,https://pokeca-chart.com/sv9-105-100
22,ナナミの手助け [SV2a 198/165],600,9000,8400,https://pokeca-chart.com/sv2a-198-165
92,パオジアンex [SV2P 093/071],3700,11111,7411,https://pokeca-chart.com/sv2p-093-071
99,サザンドラex [sv11W 171/086],4999,11825,6826,https://pokeca-chart.com/sv11w-171-086
5,シロナのミカルゲ [M2a 208/193],500,6990,6490,https://pokeca-chart.com/m2a-208-193
13,ノボリとクダリ [SM8b 155/150],4444,10283,5839,https://pokeca-chart.com/sm8b-155-150
24,バウッツェルex [sv7 129/102],3000,8500,5500,https://pokeca-chart.com/sv7-129-102
49,ラウドボーンex [SV1a 097/073],4880,10000,5120,https://pokeca-chart.com/sv1a-097-073
42,ブライア [sv7 126/102],700,4555,3855,https://pokeca-chart.com/sv7-126-102
