rank,name,mint_price,psa10_price,diff,url
73,ラティアス&ラティオスGX [SM9 105/095],310000,887000,577000,https://pokeca-chart.com/sm9-105-095
11,ピカチュウ&ゼクロムGX [SM9 101/095],250100,630000,379900,https://pokeca-chart.com/sm9-101-095
2,Pikachu with Grey Felt Hat [SVP EN 085],175000,535000,360000,https://pokeca-chart.com/svp-en-085
24,ゲンガー&ミミッキュGX [SM9 103/095],225000,538000,313000,https://pokeca-chart.com/sm9-103-095
3,ゲンガーVMAX [SGG 020/019],232778,400000,167222,https://pokeca-chart.com/sgg-020-019
40,ピカチュウ [001/S-P],59500,210000,150500,https://pokeca-chart.com/001-s-p
10,かんこうきゃく [SM12a 192/173],99999,247666,147667,https://pokeca-chart.com/sm12a-192-173
37,ビクティニ [288/SV-P],95555,226000,130445,https://pokeca-chart.com/288-sv-p
68,リザードンex [SV2a 201/165],62000,138720,76720,https://pokeca-chart.com/sv2a-201-165
36,_のピカチュウ [S8a 007/025],59518,135005,75487,https://pokeca-chart.com/s8a-007-025
91,メガゲンガーex [M2a 240/193],69850,136000,66150,https://pokeca-chart.com/m2a-240-193
69,ピカチュウ [SV4a 236/190],9500,74800,65300,https://pokeca-chart.com/sv4a-236-190
98,メイのはげまし [M3 115/080],18600,78333,59733,https://pokeca-chart.com/m3-115-080
92,ロケット団のミュウツーex [sv10 125/098],71555,130960,59405,https://pokeca-chart.com/sv10-125-098
58,リザードンex [SV3 134/108],41999,99685,57686,https://pokeca-chart.com/sv3-134-108
75,バンギラスV [S5I 077/070],31666,85000,53334,https://pokeca-chart.com/s5i-077-070
70,ヒロシマのピカチュウ [261/SV-P],32000,83555,51555,https://pokeca-chart.com/261-sv-p
60,ゼイユ [SV6 130/101],22000,69000,47000,https://pokeca-chart.com/sv6-130-101
77,ピカチュウ [208/S-P],25069,67000,41931,https://pokeca-chart.com/208-s-p
89,ロケット団のミュウツーex [M2a 237/193],26166,63533,37367,https://pokeca-chart.com/m2a-237-193
56,ブラッキー☆ [s8a-p 012/025],32303,68000,35697,https://pokeca-chart.com/s8a-p-012-025
84,リザードンex [SV3 139/108],10952,44999,34047,https://pokeca-chart.com/sv3-139-108
23,レシラム&ゼクロムGX [SM11b 064/049],30750,58639,27889,https://pokeca-chart.com/sm11b-064-049
57,スターミーV [S9a 083/067],11778,37750,25972,https://pokeca-chart.com/s9a-083-067
86,メガリザードンXex [M2a 223/193],9533,35110,25577,https://pokeca-chart.com/m2a-223-193
