rank,name,mint_price,psa10_price,diff,url
25,ミミッキュ [289/SM-P],800000,2840000,2040000,https://pokeca-chart.com/289-sm-p
92,リザードンEX [276/XY-P],745000,1325000,580000,https://pokeca-chart.com/276-xy-p
6,ピカチュウ [175/XY-P],170100,620000,449900,https://pokeca-chart.com/175-xy-p
39,ピカチュウ [CP3 010/032],398000,795000,397000,https://pokeca-chart.com/cp3-010-032
1,ピカチュウ&ゼクロムGX [SM9 101/095],228000,620000,392000,https://pokeca-chart.com/sm9-101-095
72,ゲンガー&ミミッキュGX [SM9 103/095],209999,585000,375001,https://pokeca-chart.com/sm9-103-095
77,イーブイ [MC 755/742],60185,289800,229615,https://pokeca-chart.com/mc-755-742
3,ピカチュウV [s8a-G 001/015],169200,291000,121800,https://pokeca-chart.com/s8a-g-001-015
62,ビクティニ [288/SV-P],118200,233666,115466,https://pokeca-chart.com/288-sv-p
33,ミュウVMAX [s8 119/100],166666,273000,106334,https://pokeca-chart.com/s8-119-100
2,レッドのピカチュウ [270/SM-P],122999,205000,82001,https://pokeca-chart.com/270-sm-p
19,ピカチュウ(マスターボールミラー) [SV2a 025/165],75000,138000,63000,https://pokeca-chart.com/sv2a-025-165
51,グレイシアVMAX [S6a 091/069],92500,148000,55500,https://pokeca-chart.com/s6a-091-069
14,ムサシとコジロウ [SM10b 062/054],28000,77980,49980,https://pokeca-chart.com/sm10b-062-054
10,ミュウex [SV2a 205/165],55000,104000,49000,https://pokeca-chart.com/sv2a-205-165
49,レシラム&ゼクロムGX [SM11b 064/049],34000,80100,46100,https://pokeca-chart.com/sm11b-064-049
5,ピカチュウ [SM11b 054/049],39800,75900,36100,https://pokeca-chart.com/sm11b-054-049
13,リザードンVMAX [S4a 308/190],24999,56750,31751,https://pokeca-chart.com/s4a-308-190
89,リザードンex [SV3 139/108],12100,42500,30400,https://pokeca-chart.com/sv3-139-108
4,マリィ [140/S-P],10500,37800,27300,https://pokeca-chart.com/140-s-p
26,フシギバナex [SV2a 200/165],19750,44000,24250,https://pokeca-chart.com/sv2a-200-165
96,カヒリ [SM7a 065/060],6000,28000,22000,https://pokeca-chart.com/sm7a-065-060
68,ルチアのアピール [SV7a 091/064],23000,44800,21800,https://pokeca-chart.com/sv7a-091-064
47,マツバの確信 [SV5K 097/071],6500,26700,20200,https://pokeca-chart.com/sv5k-097-071
9,イーブイ(マスターボールミラー) [sv8a 125/187],3333,23300,19967,https://pokeca-chart.com/sv8a-125-187
42,ポッチャマ [SM11b 052/049],8826,27733,18907,https://pokeca-chart.com/sm11b-052-049
37,メガリザードンXex [M2a 223/193],10000,28883,18883,https://pokeca-chart.com/m2a-223-193
70,ニンフィアVMAX [S8b 232/184],9019,27000,17981,https://pokeca-chart.com/s8b-232-184
54,ミュウツー [SV2a 183/165],3738,20100,16362,https://pokeca-chart.com/sv2a-183-165
57,ニンフィア [070/SV-P],11500,27500,16000,https://pokeca-chart.com/070-sv-p
17,サカキのカリスマ [SV2a 207/165],2260,18000,15740,https://pokeca-chart.com/sv2a-207-165
8,かがやくカメックス [s10b 018/071],1588,16999,15411,https://pokeca-chart.com/s10b-018-071
41,ニンフィアex [sv8a 212/187],22222,36460,14238,https://pokeca-chart.com/sv8a-212-187
87,リーリエのピッピ人形 [SM11b 074/049],4430,18000,13570,https://pokeca-chart.com/sm11b-074-049
28,サザレ [SV5a 092/066],10066,22333,12267,https://pokeca-chart.com/sv5a-092-066
59,シルヴァディGX [SM11b 065/049],2888,14733,11845,https://pokeca-chart.com/sm11b-065-049
36,カイ [S10P 077/067],6000,17620,11620,https://pokeca-chart.com/s10p-077-067
44,メガディアンシーex [M2a 238/193],2300,13500,11200,https://pokeca-chart.com/m2a-238-193
82,カイ [S12a 236/172],3725,14242,10517,https://pokeca-chart.com/s12a-236-172
66,Nのゾロアークex [sv9 127/100],7999,18100,10101,https://pokeca-chart.com/sv9-127-100
65,サンダース(マスターボールミラー) [sv8a 051/187],3111,12766,9655,https://pokeca-chart.com/sv8a-051-187
75,リーリエのピッピex [sv9 115/100],1999,11450,9451,https://pokeca-chart.com/sv9-115-100
79,チリ [sv3a 083/062],1100,9633,8533,https://pokeca-chart.com/sv3a-083-062
22,ナナミの手助け [SV2a 198/165],644,9000,8356,https://pokeca-chart.com/sv2a-198-165
53,メガフシギバナex [M1L 087/063],6999,14800,7801,https://pokeca-chart.com/m1l-087-063
32,ヒスイダイケンキV [S12a 229/172],888,8200,7312,https://pokeca-chart.com/s12a-229-172
95,ポケモンいれかえ [SV2a 209/165],1200,6000,4800,https://pokeca-chart.com/sv2a-209-165
81,ロケット団のミュウツーex [sv10 130/098],12500,16000,3500,https://pokeca-chart.com/sv10-130-098
30,コライドンex [SV1S 106/078],1500,2900,1400,https://pokeca-chart.com/sv1s-106-078
56,メガドラミドロex [M4 116/083],2099,2500,401,https://pokeca-chart.com/m4-116-083
45,グズマ [SM8b 152/150],4500,4700,200,https://pokeca-chart.com/sm8b-152-150
