rank,name,mint_price,psa10_price,diff,url
99,メガゲッコウガex [M4 120/083],121500,310000,188500,https://pokeca-chart.com/m4-120-083
31,サーナイトEX [CP3 019/032],40000,185266,145266,https://pokeca-chart.com/cp3-019-032
12,ミュウVMAX [s8 119/100],171851,284000,112149,https://pokeca-chart.com/s8-119-100
28,ブルーの探索 [SM12a 196/173],55555,140267,84712,https://pokeca-chart.com/sm12a-196-173
82,メガゲンガーex [M2a 240/193],62900,132666,69766,https://pokeca-chart.com/m2a-240-193
7,ピカチュウ [SV4a 236/190],8050,76041,67991,https://pokeca-chart.com/sv4a-236-190
55,ロケット団のミュウツーex [sv10 125/098],64444,127300,62856,https://pokeca-chart.com/sv10-125-098
26,ピカチュウex [sv8 132/106],76250,138000,61750,https://pokeca-chart.com/sv8-132-106
40,メイのはげまし [M3 115/080],20722,79800,59078,https://pokeca-chart.com/m3-115-080
75,ゼクロムex [sv11B 174/086],79999,138000,58001,https://pokeca-chart.com/sv11b-174-086
14,ヒロシマのピカチュウ [261/SV-P],25000,82100,57100,https://pokeca-chart.com/261-sv-p
20,ニンフィアGX [SM8b 238/150],29500,84916,55416,https://pokeca-chart.com/sm8b-238-150
41,リザードン [S8a-P 001/025],100000,154600,54600,https://pokeca-chart.com/s8a-p-001-025
67,エリカのモンジャラ [MC 743/742],17555,71000,53445,https://pokeca-chart.com/mc-743-742
36,ミュウツーV [s10b 074/071],9900,62000,52100,https://pokeca-chart.com/s10b-074-071
73,リザードンex [SV3 134/108],44999,96200,51201,https://pokeca-chart.com/sv3-134-108
37,メガカイリューex [M2a 246/193],34000,81399,47399,https://pokeca-chart.com/m2a-246-193
51,カスミのおねがい [SM11 104/094],23500,69900,46400,https://pokeca-chart.com/sm11-104-094
24,ピカチュウ [CLL 008/032],17999,61000,43001,https://pokeca-chart.com/cll-008-032
27,カスミ＆カンナ [SM12a 191/173],40000,77744,37744,https://pokeca-chart.com/sm12a-191-173
22,リザードンex [SV3 139/108],10960,46980,36020,https://pokeca-chart.com/sv3-139-108
60,シロナ [SM8b 153/150],28944,62000,33056,https://pokeca-chart.com/sm8b-153-150
88,ブラッキー(マスターボールミラー) [sv8a 092/187],14444,42466,28022,https://pokeca-chart.com/sv8a-092-187
38,メガリザードンXex [M2a 223/193],8652,35593,26941,https://pokeca-chart.com/m2a-223-193
45,ルチアのアピール [SV7a 091/064],23999,48999,25000,https://pokeca-chart.com/sv7a-091-064
54,ミカン [SM8a 058/052],10000,34950,24950,https://pokeca-chart.com/sm8a-058-052
77,ひかるコイキング [S8a-P 010/025],19999,44666,24667,https://pokeca-chart.com/s8a-p-010-025
3,ギラティナVSTAR [s11 125/100],7500,32000,24500,https://pokeca-chart.com/s11-125-100
78,ポケモンセンターのお姉さん [069/S-P],22278,46600,24322,https://pokeca-chart.com/069-s-p
97,ブースターV [S6a 073/069],18800,41194,22394,https://pokeca-chart.com/s6a-073-069
30,ゼラオラV [S6K 074/070],10447,31600,21153,https://pokeca-chart.com/s6k-074-070
87,サーナイトex [SV4a 348/190],13333,33740,20407,https://pokeca-chart.com/sv4a-348-190
46,パラソルおねえさん [sv3a 089/062],7500,27877,20377,https://pokeca-chart.com/sv3a-089-062
4,メガルカリオex [M1L 088/063],11750,31999,20249,https://pokeca-chart.com/m1l-088-063
25,イーブイ [062/SV-P],9933,29500,19567,https://pokeca-chart.com/062-sv-p
79,サカキのカリスマ [SV2a 207/165],2350,21700,19350,https://pokeca-chart.com/sv2a-207-165
13,ゼクロムex [sv11B 169/086],28100,47300,19200,https://pokeca-chart.com/sv11b-169-086
74,かがやくリザードン [s10b 011/071],2997,22166,19169,https://pokeca-chart.com/s10b-011-071
98,ミュウツーVSTAR [s10b 091/071],7163,25000,17837,https://pokeca-chart.com/s10b-091-071
