rank,name,mint_price,psa10_price,diff,url
15,リザードンEX [276/XY-P],584444,1150000,565556,https://pokeca-chart.com/276-xy-p
8,ゲンガー&ミミッキュGX [SM9 103/095],180000,559000,379000,https://pokeca-chart.com/sm9-103-095
1,ミュウVMAX [s8 119/100],171851,297250,125399,https://pokeca-chart.com/s8-119-100
84,ルギアV [s12 110/098],113178,230425,117247,https://pokeca-chart.com/s12-110-098
19,メガルカリオex [M1L 092/063],62000,173500,111500,https://pokeca-chart.com/m1l-092-063
66,_のピカチュウ [S8a 007/025],53999,138500,84501,https://pokeca-chart.com/s8a-007-025
17,メガジガルデex [M3 117/080],33333,113000,79667,https://pokeca-chart.com/m3-117-080
13,メガリザードンXex [M2 110/080],125000,202873,77873,https://pokeca-chart.com/m2-110-080
54,メガゲンガーex [M2a 240/193],65375,140500,75125,https://pokeca-chart.com/m2a-240-193
38,ブルーの探索 [SM12a 196/173],55555,130266,74711,https://pokeca-chart.com/sm12a-196-173
80,ブラッキーV [S6a 085/069],43999,108620,64621,https://pokeca-chart.com/s6a-085-069
73,リザードン [S8a-P 001/025],100000,164006,64006,https://pokeca-chart.com/s8a-p-001-025
39,ピカチュウex [sv8 132/106],76250,136467,60217,https://pokeca-chart.com/sv8-132-106
44,ゼクロムex [sv11B 174/086],79999,139999,60000,https://pokeca-chart.com/sv11b-174-086
34,メイのはげまし [M3 115/080],20722,80400,59678,https://pokeca-chart.com/m3-115-080
26,ピカチュウex [M2a 234/193],61500,121000,59500,https://pokeca-chart.com/m2a-234-193
70,エリカのモンジャラ [MC 743/742],17597,71000,53403,https://pokeca-chart.com/mc-743-742
50,ソルガレオ&ルナアーラGX [SM11b 063/049],39999,90000,50001,https://pokeca-chart.com/sm11b-063-049
10,ピカチュウex [WCS23 001/030],70000,118000,48000,https://pokeca-chart.com/wcs23-001-030
62,メガカイリューex [M2a 246/193],38666,86015,47349,https://pokeca-chart.com/m2a-246-193
33,ピカチュウ [CLL 008/032],16250,61000,44750,https://pokeca-chart.com/cll-008-032
36,カスミ＆カンナ [SM12a 191/173],40000,77744,37744,https://pokeca-chart.com/sm12a-191-173
96,リザードンex [SV3 139/108],10916,46980,36064,https://pokeca-chart.com/sv3-139-108
48,カメックスex [SV2a 202/165],21499,55000,33501,https://pokeca-chart.com/sv2a-202-165
100,シロナ [SM8b 153/150],28944,62000,33056,https://pokeca-chart.com/sm8b-153-150
