rank,name,mint_price,psa10_price,diff,url
66,ラティアス&ラティオスGX [SM9 105/095],399999,856000,456001,https://pokeca-chart.com/sm9-105-095
22,リーリエのピッピex [MC 765/742],106999,233000,126001,https://pokeca-chart.com/mc-765-742
2,ミュウVMAX [s8 119/100],174000,291500,117500,https://pokeca-chart.com/s8-119-100
81,アルセウス&ディアルガ&パルキアGX [SM12 100/095],77777,152900,75123,https://pokeca-chart.com/sm12-100-095
91,ミュウ [S8a 030/028],36400,110000,73600,https://pokeca-chart.com/s8a-030-028
6,ミュウex [SV4a 347/190],76985,150000,73015,https://pokeca-chart.com/sv4a-347-190
3,ブラッキーV [S6a 085/069],47300,107518,60218,https://pokeca-chart.com/s6a-085-069
85,メガオーダイルex [MC 763/742],29999,89667,59668,https://pokeca-chart.com/mc-763-742
51,メガゲンガーex [M2a 240/193],77777,134400,56623,https://pokeca-chart.com/m2a-240-193
47,ミュウツーV [s10b 074/071],16800,63000,46200,https://pokeca-chart.com/s10b-074-071
15,リザードンV [s9 103/100],34799,77500,42701,https://pokeca-chart.com/s9-103-100
34,ピカチュウex [sv8 132/106],88888,130000,41112,https://pokeca-chart.com/sv8-132-106
74,ミュウex [SV2a 208/165],12000,52519,40519,https://pokeca-chart.com/sv2a-208-165
8,ロケット団のミュウツーex [M2a 237/193],29625,68114,38489,https://pokeca-chart.com/m2a-237-193
26,ソルガレオ&ルナアーラGX [SM11b 063/049],58500,95000,36500,https://pokeca-chart.com/sm11b-063-049
39,シロナ [SM8b 153/150],27300,63750,36450,https://pokeca-chart.com/sm8b-153-150
11,リザードンVSTAR [S12a 212/172],15733,45555,29822,https://pokeca-chart.com/s12a-212-172
43,イーブイ [MC 755/742],67722,96000,28278,https://pokeca-chart.com/mc-755-742
23,ミュウツーVSTAR [s10b 091/071],6999,34980,27981,https://pokeca-chart.com/s10b-091-071
99,ミュウツー [CLK 014/032],8499,34726,26227,https://pokeca-chart.com/clk-014-032
36,ルカリオVSTAR [S12a 226/172],5433,29827,24394,https://pokeca-chart.com/s12a-226-172
29,メガフラエッテex [M4 115/083],1555,24000,22445,https://pokeca-chart.com/m4-115-083
10,ゲッコウガex [SV5a 090/066],50028,71500,21472,https://pokeca-chart.com/sv5a-090-066
59,ゼクロムex [sv11B 169/086],28000,47900,19900,https://pokeca-chart.com/sv11b-169-086
93,ミミッキュ [SV4a 341/190],2160,22000,19840,https://pokeca-chart.com/sv4a-341-190
4,メイ [SM11b 067/049],60000,79600,19600,https://pokeca-chart.com/sm11b-067-049
24,イーブイ [062/SV-P],10437,28350,17913,https://pokeca-chart.com/062-sv-p
88,ロケット団のファイヤーex [sv10 124/098],17733,35625,17892,https://pokeca-chart.com/sv10-124-098
41,ニンフィア [070/SV-P],10333,26100,15767,https://pokeca-chart.com/070-sv-p
20,ガラルの仲間たち [S8b 258/184],4500,17133,12633,https://pokeca-chart.com/s8b-258-184
83,カイ [S12a 236/172],3944,16529,12585,https://pokeca-chart.com/s12a-236-172
44,かがやくフシギバナ [s10b 004/071],1020,13090,12070,https://pokeca-chart.com/s10b-004-071
28,シャワーズ(マスターボールミラー) [sv8a 030/187],2200,13945,11745,https://pokeca-chart.com/sv8a-030-187
58,ルリナ [S4 111/100],5000,15000,10000,https://pokeca-chart.com/s4-111-100
49,Nの覚悟 [SM11b 066/049],5450,14400,8950,https://pokeca-chart.com/sm11b-066-049
38,ライコウV [S12a 218/172],3542,12300,8758,https://pokeca-chart.com/s12a-218-172
71,ザシアンV [S12a 225/172],1450,9999,8549,https://pokeca-chart.com/s12a-225-172
32,イーユイex [SV2D 092/071],3500,11999,8499,https://pokeca-chart.com/sv2d-092-071
7,デカヌチャンex [SV2D 093/071],3627,11999,8372,https://pokeca-chart.com/sv2d-093-071
50,ラジュルネ [SM8b 158/150],4999,13300,8301,https://pokeca-chart.com/sm8b-158-150
64,ナンジャモのハラバリーex [sv9 130/100],3655,11800,8145,https://pokeca-chart.com/sv9-130-100
62,キチキギスex [M2a 244/193],2301,10300,7999,https://pokeca-chart.com/m2a-244-193
13,テツノイサハex [SV5M 093/071],2290,9900,7610,https://pokeca-chart.com/sv5m-093-071
90,ミカンのまなざし [sv8 129/106],840,8250,7410,https://pokeca-chart.com/sv8-129-106
80,タケルライコex [SV5K 095/071],5555,12100,6545,https://pokeca-chart.com/sv5k-095-071
69,きとうし [SM11 105/094],1500,7999,6499,https://pokeca-chart.com/sm11-105-094
18,ドラピオンV [S12a 227/172],630,7000,6370,https://pokeca-chart.com/s12a-227-172
