rank,name,mint_price,psa10_price,diff,url
1,Pikachu with Grey Felt Hat [SVP EN 085],173000,530167,357167,https://pokeca-chart.com/svp-en-085
5,ラティアス&ラティオスGX [SM9 105/095],555555,888333,332778,https://pokeca-chart.com/sm9-105-095
24,メガゲッコウガex [M4 120/083],134999,299900,164901,https://pokeca-chart.com/m4-120-083
55,メガルカリオex [M1L 092/063],61500,161999,100499,https://pokeca-chart.com/m1l-092-063
9,ルギアV [s12 110/098],130000,219000,89000,https://pokeca-chart.com/s12-110-098
21,メガリザードンXex [M2 110/080],129999,214996,84997,https://pokeca-chart.com/m2-110-080
96,ピカチュウ(マスターボールミラー) [SV2a 025/165],66667,149946,83279,https://pokeca-chart.com/sv2a-025-165
31,メガジガルデex [M3 117/080],28000,92000,64000,https://pokeca-chart.com/m3-117-080
97,ピカチュウ [SV4a 236/190],9000,69799,60799,https://pokeca-chart.com/sv4a-236-190
34,メガゲンガーex [M2a 240/193],80178,133006,52828,https://pokeca-chart.com/m2a-240-193
66,リーリエの全力 [SM11b 068/049],35600,85000,49400,https://pokeca-chart.com/sm11b-068-049
44,バンギラスV [S5I 077/070],32800,82000,49200,https://pokeca-chart.com/s5i-077-070
53,リザードンV [s9 103/100],33999,80500,46501,https://pokeca-chart.com/s9-103-100
74,エーフィV [S6a 081/069],19500,54451,34951,https://pokeca-chart.com/s6a-081-069
84,ガラルファイヤーV [S5a 078/070],42000,71000,29000,https://pokeca-chart.com/s5a-078-070
57,ピカチュウex [sv8a 236/187],14500,42980,28480,https://pokeca-chart.com/sv8a-236-187
67,ミュウツーVSTAR [s10b 091/071],8150,36500,28350,https://pokeca-chart.com/s10b-091-071
3,スターミーV [S9a 083/067],15277,42990,27713,https://pokeca-chart.com/s9a-083-067
6,ブラッキーVMAX [S8b 245/184],11555,38950,27395,https://pokeca-chart.com/s8b-245-184
63,ミュウツー [CLK 014/032],7500,34500,27000,https://pokeca-chart.com/clk-014-032
79,ブラッキー☆ [s8a-p 012/025],45999,72667,26668,https://pokeca-chart.com/s8a-p-012-025
10,ギラティナVSTAR [s11 125/100],9300,35800,26500,https://pokeca-chart.com/s11-125-100
4,かがやくリザードン [s10b 011/071],4375,29999,25624,https://pokeca-chart.com/s10b-011-071
47,サンダーex [SV2a 204/165],14999,40433,25434,https://pokeca-chart.com/sv2a-204-165
8,カメックスex [SV2a 202/165],23500,48166,24666,https://pokeca-chart.com/sv2a-202-165
11,メイのはげまし [M3 107/080],2817,26666,23849,https://pokeca-chart.com/m3-107-080
26,ひかるコイキング [S8a-P 010/025],22278,45500,23222,https://pokeca-chart.com/s8a-p-010-025
85,ボスの指令 [MC 760/742],18888,39150,20262,https://pokeca-chart.com/mc-760-742
13,かがやくイーブイ [s10b 055/071],2203,22407,20204,https://pokeca-chart.com/s10b-055-071
16,シャワーズV [S6a 075/069],20000,39999,19999,https://pokeca-chart.com/s6a-075-069
75,ピカチュウ [SV2a 173/165],4900,24500,19600,https://pokeca-chart.com/sv2a-173-165
25,イーブイ [062/SV-P],13000,30900,17900,https://pokeca-chart.com/062-sv-p
20,カスミのコダック [sv9a 071/063],4750,21995,17245,https://pokeca-chart.com/sv9a-071-063
43,リーフィア [068/SV-P],8722,25150,16428,https://pokeca-chart.com/068-sv-p
40,エーフィ(マスターボールミラー) [sv8a 062/187],3780,20000,16220,https://pokeca-chart.com/sv8a-062-187
41,ソウブレイズex [sv8a 203/187],2000,17900,15900,https://pokeca-chart.com/sv8a-203-187
83,リザードンex [SV4a 331/190],2824,18500,15676,https://pokeca-chart.com/sv4a-331-190
36,ヒガナの決意 [S7R 079/067],4800,19500,14700,https://pokeca-chart.com/s7r-079-067
23,かがやくフシギバナ [s10b 004/071],1330,15600,14270,https://pokeca-chart.com/s10b-004-071
82,オリジンディアルガVSTAR [S12a 260/172],9999,24258,14259,https://pokeca-chart.com/s12a-260-172
54,シロナのガブリアスex [sv9a 087/063],42500,56000,13500,https://pokeca-chart.com/sv9a-087-063
49,シャワーズ(マスターボールミラー) [sv8a 030/187],2600,15842,13242,https://pokeca-chart.com/sv8a-030-187
19,マリィのオーロンゲex [M2a 243/193],5999,19000,13001,https://pokeca-chart.com/m2a-243-193
48,シロナの覇気 [S12a 239/172],4388,16999,12611,https://pokeca-chart.com/s12a-239-172
62,ピカチュウ [020/M-P],2678,14736,12058,https://pokeca-chart.com/020-m-p
51,メロエッタex [sv11B 170/086],3000,15000,12000,https://pokeca-chart.com/sv11b-170-086
37,マツリカ [SM12a 198/173],6980,17777,10797,https://pokeca-chart.com/sm12a-198-173
61,ミモザ [SV1V 100/078],3000,13400,10400,https://pokeca-chart.com/sv1v-100-078
15,イーブイex [sv8a 223/187],5888,16244,10356,https://pokeca-chart.com/sv8a-223-187
33,ミライドンex [SV1V 106/078],1899,12222,10323,https://pokeca-chart.com/sv1v-106-078
56,アロマなおねえさん [S6a 086/069],1700,11500,9800,https://pokeca-chart.com/s6a-086-069
86,フヨウ [S5l 080/070],1980,11293,9313,https://pokeca-chart.com/s5l-080-070
30,ポピー [SV3 131/108],699,10000,9301,https://pokeca-chart.com/sv3-131-108
46,ナンジャモのハラバリーex [sv9 130/100],3700,13000,9300,https://pokeca-chart.com/sv9-130-100
64,デカヌチャンex [SV2D 093/071],4300,13000,8700,https://pokeca-chart.com/sv2d-093-071
58,メガアブソルex [M1L 089/063],3040,11464,8424,https://pokeca-chart.com/m1l-089-063
22,ナナミの手助け [SV2a 198/165],600,9000,8400,https://pokeca-chart.com/sv2a-198-165
78,グリーンの戦略 [SM11 106/094],3400,11500,8100,https://pokeca-chart.com/sm11-106-094
35,カシオペア [sv6a 085/064],578,7966,7388,https://pokeca-chart.com/sv6a-085-064
14,フーパV [S12a 231/172],899,7500,6601,https://pokeca-chart.com/s12a-231-172
45,ノボリとクダリ [SM8b 155/150],4000,10283,6283,https://pokeca-chart.com/sm8b-155-150
17,マスカーニャex [SV1a 096/073],8777,14900,6123,https://pokeca-chart.com/sv1a-096-073
7,シロナのミカルゲ [M2a 208/193],500,6500,6000,https://pokeca-chart.com/m2a-208-193
70,ペパー [SV4a 353/190],1050,6555,5505,https://pokeca-chart.com/sv4a-353-190
50,ラウドボーンex [SV1a 097/073],4880,9800,4920,https://pokeca-chart.com/sv1a-097-073
18,グソクムシャex [SV4K 088/066],2400,7300,4900,https://pokeca-chart.com/sv4k-088-066
42,ブライア [sv7 126/102],700,4555,3855,https://pokeca-chart.com/sv7-126-102
