rank,name,mint_price,psa10_price,diff,url
66,ブラッキーVMAX [S6a 095/069],480000,895000,415000,https://pokeca-chart.com/s6a-095-069
85,ピカチュウ [CP3 010/032],375000,780100,405100,https://pokeca-chart.com/cp3-010-032
23,メガリザードンXex [M2 116/080],229999,604000,374001,https://pokeca-chart.com/m2-116-080
4,Pikachu with Grey Felt Hat [SVP EN 085],173000,537777,364777,https://pokeca-chart.com/svp-en-085
9,ラティアス&ラティオスGX [SM9 105/095],555555,870000,314445,https://pokeca-chart.com/sm9-105-095
1,アイリス (1ed) [BW9 082/076],80000,370000,290000,https://pokeca-chart.com/bw9-082-076
2,リザードン [CP6 011/087],68000,228000,160000,https://pokeca-chart.com/cp6-011-087
25,ルチア [SM7 104/096],155000,273833,118833,https://pokeca-chart.com/sm7-104-096
3,ルギアV [s12 110/098],130000,224900,94900,https://pokeca-chart.com/s12-110-098
68,ピカチュウ(マスターボールミラー) [SV2a 025/165],59555,153750,94195,https://pokeca-chart.com/sv2a-025-165
52,メガカイリューex [M2a 250/193],55555,132000,76445,https://pokeca-chart.com/m2a-250-193
31,ミュウex [SV2a 205/165],40000,113210,73210,https://pokeca-chart.com/sv2a-205-165
59,ミュウex [SV4a 347/190],87000,155000,68000,https://pokeca-chart.com/sv4a-347-190
20,カスミのおねがい [SM11 104/094],23000,90000,67000,https://pokeca-chart.com/sm11-104-094
40,メガジガルデex [M3 117/080],28000,91800,63800,https://pokeca-chart.com/m3-117-080
91,メガゲンガーex [M2a 240/193],71830,134624,62794,https://pokeca-chart.com/m2a-240-193
16,ピカチュウ [SV4a 236/190],11111,69648,58537,https://pokeca-chart.com/sv4a-236-190
28,レッドの挑戦 [SM12a 201/173],30000,72000,42000,https://pokeca-chart.com/sm12a-201-173
7,エーフィVMAX [189/S-P],56300,89000,32700,https://pokeca-chart.com/189-s-p
5,かがやくリザードン [s10b 011/071],4500,30933,26433,https://pokeca-chart.com/s10b-011-071
63,ミュウツー [CLK 014/032],8500,34180,25680,https://pokeca-chart.com/clk-014-032
6,スターミーV [S9a 083/067],15000,39150,24150,https://pokeca-chart.com/s9a-083-067
46,メイのはげまし [M3 107/080],2725,26666,23941,https://pokeca-chart.com/m3-107-080
84,ピカチュウ [S10a 073/071],7150,30888,23738,https://pokeca-chart.com/s10a-073-071
15,ひかるコイキング [S8a-P 010/025],22278,45595,23317,https://pokeca-chart.com/s8a-p-010-025
21,ギラティナVSTAR [s11 125/100],9300,32000,22700,https://pokeca-chart.com/s11-125-100
