rank,name,mint_price,psa10_price,diff,url
94,リザードンEX [276/XY-P],660000,1150000,490000,https://pokeca-chart.com/276-xy-p
2,Pikachu with Grey Felt Hat [SVP EN 085],244444,523500,279056,https://pokeca-chart.com/svp-en-085
21,ピカチュウ [SV4a 236/190],7500,76453,68953,https://pokeca-chart.com/sv4a-236-190
64,メガジガルデex [M3 117/080],35000,103475,68475,https://pokeca-chart.com/m3-117-080
11,_のピカチュウ [S8a 007/025],80049,130499,50450,https://pokeca-chart.com/s8a-007-025
32,ヒロシマのピカチュウ [261/SV-P],32000,82250,50250,https://pokeca-chart.com/261-sv-p
76,エーフィV [S6a 081/069],18888,53475,34587,https://pokeca-chart.com/s6a-081-069
50,ブラッキー☆ [s8a-p 012/025],32303,64975,32672,https://pokeca-chart.com/s8a-p-012-025
28,メガリザードンXex [M2a 223/193],9999,34529,24530,https://pokeca-chart.com/m2a-223-193
54,ヒビキのホウオウex [sv9a 090/063],3800,28000,24200,https://pokeca-chart.com/sv9a-090-063
19,ゼラオラV [S6K 074/070],12000,34800,22800,https://pokeca-chart.com/s6k-074-070
25,エリカの招待 [SV2a 206/165],11000,33666,22666,https://pokeca-chart.com/sv2a-206-165
51,サーナイトex [SV4a 348/190],15272,35799,20527,https://pokeca-chart.com/sv4a-348-190
26,ひかるコイキング [S8a-P 010/025],25555,44675,19120,https://pokeca-chart.com/s8a-p-010-025
68,ミュウツー [SV2a 183/165],4550,22742,18192,https://pokeca-chart.com/sv2a-183-165
59,レシラムex [sv11W 168/086],26480,44567,18087,https://pokeca-chart.com/sv11w-168-086
39,フーディンex [SV2a 203/165],8000,25000,17000,https://pokeca-chart.com/sv2a-203-165
77,ピカチュウ [001/SV-P],4551,20721,16170,https://pokeca-chart.com/001-sv-p
56,サンダース [064/SV-P],9988,25888,15900,https://pokeca-chart.com/064-sv-p
62,エーフィex [sv8a 211/187],9226,24811,15585,https://pokeca-chart.com/sv8a-211-187
91,メガゲンガーex [M2a 230/193],3800,19167,15367,https://pokeca-chart.com/m2a-230-193
12,ガブリアスex [sv3a 085/062],5200,20000,14800,https://pokeca-chart.com/sv3a-085-062
48,ナンジャモのハラバリーex [M2a 236/193],5803,20000,14197,https://pokeca-chart.com/m2a-236-193
81,オリジンパルキアVSTAR [S12a 259/172],9266,23385,14119,https://pokeca-chart.com/s12a-259-172
43,ミライドンex [SV1V 106/078],1538,14745,13207,https://pokeca-chart.com/sv1v-106-078
31,ミライドンex [SV1V 102/078],5188,18251,13063,https://pokeca-chart.com/sv1v-102-078
33,グレイシアex  [sv8a 206/187],8000,20999,12999,https://pokeca-chart.com/sv8a-206-187
57,スイレンのお世話 [SV5a 093/066],4222,16650,12428,https://pokeca-chart.com/sv5a-093-066
53,カリンの信念 [S5a 081/070],2140,14522,12382,https://pokeca-chart.com/s5a-081-070
1,ゼラオラVSTAR [S12a 220/172],3600,15900,12300,https://pokeca-chart.com/s12a-220-172
41,カナリィ [M2a 219/193],1900,13500,11600,https://pokeca-chart.com/m2a-219-193
37,イーブイex [sv8a 223/187],5490,16832,11342,https://pokeca-chart.com/sv8a-223-187
30,リーフィアex [sv8a 200/187],8866,19800,10934,https://pokeca-chart.com/sv8a-200-187
89,ナンジャモのハラバリーex [sv9 125/100],11980,20999,9019,https://pokeca-chart.com/sv9-125-100
60,フヨウ [S5l 080/070],2111,11000,8889,https://pokeca-chart.com/s5l-080-070
42,ベルのまごころ [SV5M 092/071],1180,9500,8320,https://pokeca-chart.com/sv5m-092-071
35,おじょうさま [s11 114/100],1888,10000,8112,https://pokeca-chart.com/s11-114-100
79,トウコ [sv11W 166/086],2983,10500,7517,https://pokeca-chart.com/sv11w-166-086
96,Nの覚悟 [SM11b 066/049],4999,12500,7501,https://pokeca-chart.com/sm11b-066-049
9,メロエッタex [sv11B 170/086],3000,9900,6900,https://pokeca-chart.com/sv11b-170-086
84,ウネルミナモex [SV5K 094/071],3900,10500,6600,https://pokeca-chart.com/sv5k-094-071
46,ヒスイダイケンキVSTAR [S12a 230/172],934,7000,6066,https://pokeca-chart.com/s12a-230-172
49,モモワロウex [sv6a 090/064],1838,7500,5662,https://pokeca-chart.com/sv6a-090-064
66,バウッツェルex [sv7 129/102],2888,8500,5612,https://pokeca-chart.com/sv7-129-102
14,ゲノセクトex [sv11B 172/086],2400,8000,5600,https://pokeca-chart.com/sv11b-172-086
16,マサキの転送 [SV2a 199/165],499,5000,4501,https://pokeca-chart.com/sv2a-199-165
