rank,name,mint_price,psa10_price,diff,url
15,ピカチュウ [288/SM-P],1500000,2380000,880000,https://pokeca-chart.com/288-sm-p
36,ピカチュウex [MC 764/742],306718,695000,388282,https://pokeca-chart.com/mc-764-742
47,メガリザードンXex [M2 116/080],248500,622000,373500,https://pokeca-chart.com/m2-116-080
6,サーナイト&ニンフィアGX [SM9a 061/055],135000,323333,188333,https://pokeca-chart.com/sm9a-061-055
76,ピカチュウ(マスターボールミラー) [SV2a 025/165],63500,174800,111300,https://pokeca-chart.com/sv2a-025-165
9,ルギアV [s12 110/098],139500,238000,98500,https://pokeca-chart.com/s12-110-098
30,リザードン [S8a-P 001/025],78990,160700,81710,https://pokeca-chart.com/s8a-p-001-025
61,メガオーダイルex [MC 763/742],30000,109000,79000,https://pokeca-chart.com/mc-763-742
59,リザードン [CLL 003/032],36874,108500,71626,https://pokeca-chart.com/cll-003-032
77,ピカチュウex [M2a 234/193],63333,126525,63192,https://pokeca-chart.com/m2a-234-193
31,ピカチュウ [323/S-P],87000,145000,58000,https://pokeca-chart.com/323-s-p
79,カスミ＆カンナ [SM12a 191/173],32000,89000,57000,https://pokeca-chart.com/sm12a-191-173
19,エリカのモンジャラ [MC 743/742],16250,71000,54750,https://pokeca-chart.com/mc-743-742
24,ピカチュウVMAX [S8b 279/184],20111,72000,51889,https://pokeca-chart.com/s8b-279-184
7,名探偵ピカチュウ [098/SV-P],32861,83278,50417,https://pokeca-chart.com/098-sv-p
16,ピカチュウ [208/S-P],22500,69999,47499,https://pokeca-chart.com/208-s-p
93,レッドの挑戦 [SM12a 201/173],28000,75000,47000,https://pokeca-chart.com/sm12a-201-173
48,ミュウex [SV2a 208/165],14000,60000,46000,https://pokeca-chart.com/sv2a-208-165
67,ピカチュウex [sv8 136/106],23999,66663,42664,https://pokeca-chart.com/sv8-136-106
13,リザードンex [SV3 139/108],10500,51750,41250,https://pokeca-chart.com/sv3-139-108
2,ピカチュウex [sv8a 236/187],11999,52500,40501,https://pokeca-chart.com/sv8a-236-187
34,エリカのおもてなし [SM9 107/095],14550,49500,34950,https://pokeca-chart.com/sm9-107-095
33,リザードンVMAX [S4a 308/190],29999,64444,34445,https://pokeca-chart.com/s4a-308-190
49,フシギバナex [SV2a 200/165],16666,48000,31334,https://pokeca-chart.com/sv2a-200-165
