rank,name,mint_price,psa10_price,diff,url
36,ゲンガー&ミミッキュGX [SM9 103/095],222622,559000,336378,https://pokeca-chart.com/sm9-103-095
79,レックウザV [S7R 076/067],142000,315000,173000,https://pokeca-chart.com/s7r-076-067
1,ミュウVMAX [s8 119/100],171851,285375,113524,https://pokeca-chart.com/s8-119-100
17,_のピカチュウ [S8a 007/025],67255,149440,82185,https://pokeca-chart.com/s8a-007-025
44,ミュウex [SV2a 205/165],44500,121000,76500,https://pokeca-chart.com/sv2a-205-165
74,ピカチュウ [323/S-P],82000,149999,67999,https://pokeca-chart.com/323-s-p
60,ピカチュウex [M2a 234/193],61975,129400,67425,https://pokeca-chart.com/m2a-234-193
40,ブラッキーV [S6a 085/069],43999,106500,62501,https://pokeca-chart.com/s6a-085-069
49,メガゲッコウガex [M4 114/083],51611,113520,61909,https://pokeca-chart.com/m4-114-083
88,リザードン [S8a-P 001/025],100000,161586,61586,https://pokeca-chart.com/s8a-p-001-025
32,メイのはげまし [M3 115/080],20168,79999,59831,https://pokeca-chart.com/m3-115-080
12,ミュウツーV [s10b 074/071],11000,62500,51500,https://pokeca-chart.com/s10b-074-071
31,メガカイリューex [M2a 246/193],37056,84546,47490,https://pokeca-chart.com/m2a-246-193
64,ピカチュウ [208/S-P],24130,65500,41370,https://pokeca-chart.com/208-s-p
77,リザードンex [SV3 139/108],10806,49250,38444,https://pokeca-chart.com/sv3-139-108
99,シロナ [SM8b 153/150],28944,65350,36406,https://pokeca-chart.com/sm8b-153-150
68,ニャースex [M3 114/080],11450,44500,33050,https://pokeca-chart.com/m3-114-080
42,カスミ＆カンナ [SM12a 191/173],40000,68988,28988,https://pokeca-chart.com/sm12a-191-173
15,カメックスex [SV2a 202/165],22222,49500,27278,https://pokeca-chart.com/sv2a-202-165
3,ギラティナVSTAR [s11 125/100],8150,33333,25183,https://pokeca-chart.com/s11-125-100
95,トウコ [sv11W 173/086],8400,33000,24600,https://pokeca-chart.com/sv11w-173-086
78,ピカチュウ [SV2a 173/165],5042,28097,23055,https://pokeca-chart.com/sv2a-173-165
5,ルカリオVSTAR [S12a 226/172],4100,25675,21575,https://pokeca-chart.com/s12a-226-172
6,メイのはげまし [M3 107/080],2600,22800,20200,https://pokeca-chart.com/m3-107-080
51,アルセウスV [S9 112/100],8777,28250,19473,https://pokeca-chart.com/s9-112-100
9,リーフィアV [S6a 071/069],19999,38999,19000,https://pokeca-chart.com/s6a-071-069
28,ポケモンセンターのお姉さん [069/S-P],27000,44444,17444,https://pokeca-chart.com/069-s-p
8,ミュウツーVSTAR [s10b 091/071],7999,25000,17001,https://pokeca-chart.com/s10b-091-071
34,メガゲンガーex [M2a 230/193],3900,18999,15099,https://pokeca-chart.com/m2a-230-193
48,グレイシア [069/SV-P],8900,23610,14710,https://pokeca-chart.com/069-sv-p
16,エリカの招待 [SV2a 196/165],3667,18000,14333,https://pokeca-chart.com/sv2a-196-165
91,マツリカ [SM7b 056/050],4990,19000,14010,https://pokeca-chart.com/sm7b-056-050
52,ガラル ファイヤーV [S8b 242/184],1500,14650,13150,https://pokeca-chart.com/s8b-242-184
82,メガディアンシーex [M2a 238/193],2444,14800,12356,https://pokeca-chart.com/m2a-238-193
23,かがやくカメックス [s10b 018/071],1075,13300,12225,https://pokeca-chart.com/s10b-018-071
72,ロケット団のニドキングex [sv10 126/098],9800,22000,12200,https://pokeca-chart.com/sv10-126-098
90,シャワーズex [sv8a 205/187],8000,19566,11566,https://pokeca-chart.com/sv8a-205-187
66,メガラティアスex [M1S 088/063],4800,15900,11100,https://pokeca-chart.com/m1s-088-063
75,ヒカリ [M2 115/080],4000,14980,10980,https://pokeca-chart.com/m2-115-080
30,イーブイex [sv8a 223/187],4867,15750,10883,https://pokeca-chart.com/sv8a-223-187
70,ナンジャモのハラバリーex [sv9 130/100],3200,13999,10799,https://pokeca-chart.com/sv9-130-100
54,サンダースex [sv8a 209/187],6599,17325,10726,https://pokeca-chart.com/sv8a-209-187
65,メガガルーラex [M1S 089/063],3578,12480,8902,https://pokeca-chart.com/m1s-089-063
4,ミミッキュ [SV4a 341/190],2328,10800,8472,https://pokeca-chart.com/sv4a-341-190
39,フウロ [S4a 195/190],3666,12125,8459,https://pokeca-chart.com/s4a-195-190
27,メロコ [SV4K 092/066],2000,10316,8316,https://pokeca-chart.com/sv4k-092-066
19,タロ [sv7 124/102],1700,9890,8190,https://pokeca-chart.com/sv7-124-102
80,サイトウ [S8b 261/184],1380,9250,7870,https://pokeca-chart.com/s8b-261-184
38,暗号マニアの解読 [SV5M 090/071],1580,8977,7397,https://pokeca-chart.com/sv5m-090-071
62,ナンジャモのハラバリーex [sv9 114/100],900,7999,7099,https://pokeca-chart.com/sv9-114-100
69,ヒスイダイケンキV [S12a 229/172],1111,6950,5839,https://pokeca-chart.com/s12a-229-172
43,バウッツェルex [sv7 129/102],2799,8500,5701,https://pokeca-chart.com/sv7-129-102
45,グソクムシャex [SV4K 088/066],2100,7300,5200,https://pokeca-chart.com/sv4k-088-066
57,ヨワシ [SM11b 053/049],1999,7000,5001,https://pokeca-chart.com/sm11b-053-049
71,なかよしポフィン [SV6 133/101],2209,5500,3291,https://pokeca-chart.com/sv6-133-101
25,メガピクシーex [M3 112/080],2850,4400,1550,https://pokeca-chart.com/m3-112-080
