rank,name,mint_price,psa10_price,diff,url
49,ラティアス&ラティオスGX [SM9 105/095],389999,865000,475001,https://pokeca-chart.com/sm9-105-095
15,ピカチュウ&ゼクロムGX [SM9 101/095],250100,651500,401400,https://pokeca-chart.com/sm9-101-095
1,Pikachu with Grey Felt Hat [SVP EN 085],244444,464000,219556,https://pokeca-chart.com/svp-en-085
93,かんこうきゃく [SM12a 192/173],99999,253000,153001,https://pokeca-chart.com/sm12a-192-173
97,ピカチュウ [001/S-P],59500,210000,150500,https://pokeca-chart.com/001-s-p
3,レッドのピカチュウ [270/SM-P],50000,186000,136000,https://pokeca-chart.com/270-sm-p
6,ゲンガーVMAX [SGG 020/019],232778,360000,127222,https://pokeca-chart.com/sgg-020-019
69,メガカイリューex [M2a 250/193],49999,128967,78968,https://pokeca-chart.com/m2a-250-193
19,ピカチュウ [SV4a 236/190],7500,73360,65860,https://pokeca-chart.com/sv4a-236-190
47,リザードンex [SV2a 201/165],72955,137400,64445,https://pokeca-chart.com/sv2a-201-165
67,ミュウex [SV2a 205/165],52333,110800,58467,https://pokeca-chart.com/sv2a-205-165
87,ロケット団のミュウツーex [sv10 125/098],71555,128450,56895,https://pokeca-chart.com/sv10-125-098
75,バンギラスV [S5I 077/070],31666,85000,53334,https://pokeca-chart.com/s5i-077-070
62,ヒロシマのピカチュウ [261/SV-P],32000,83000,51000,https://pokeca-chart.com/261-sv-p
20,ミュウツーV [s10b 074/071],12999,63000,50001,https://pokeca-chart.com/s10b-074-071
61,ブラッキー☆ [s8a-p 012/025],32303,64722,32419,https://pokeca-chart.com/s8a-p-012-025
24,レシラム&ゼクロムGX [SM11b 064/049],30750,61000,30250,https://pokeca-chart.com/sm11b-064-049
41,エリカの招待 [SV2a 206/165],7999,34900,26901,https://pokeca-chart.com/sv2a-206-165
91,アルセウスVSTAR [S12a 262/172],15999,42833,26834,https://pokeca-chart.com/s12a-262-172
36,メイのはげまし [M3 107/080],2800,28844,26044,https://pokeca-chart.com/m3-107-080
73,メガリザードンXex [M2a 223/193],8716,34758,26042,https://pokeca-chart.com/m2a-223-193
18,ゼラオラV [S6K 074/070],12000,37000,25000,https://pokeca-chart.com/s6k-074-070
39,ゼクロムex [sv11B 169/086],24500,47290,22790,https://pokeca-chart.com/sv11b-169-086
13,メガルカリオex [M1L 088/063],10333,29500,19167,https://pokeca-chart.com/m1l-088-063
96,ガブリアスV [S9a 084/067],6500,25500,19000,https://pokeca-chart.com/s9a-084-067
29,ニンフィアVMAX [S8b 232/184],9999,27300,17301,https://pokeca-chart.com/s8b-232-184
56,ナンジャモのハラバリーex [M2a 236/193],5544,22700,17156,https://pokeca-chart.com/m2a-236-193
58,サーナイトex [SV4a 348/190],15555,32433,16878,https://pokeca-chart.com/sv4a-348-190
83,エーフィex [sv8a 211/187],9226,25690,16464,https://pokeca-chart.com/sv8a-211-187
33,ひかるコイキング [S8a-P 010/025],25555,41000,15445,https://pokeca-chart.com/s8a-p-010-025
26,ロケット団のサカキ [sv10 129/098],2800,17777,14977,https://pokeca-chart.com/sv10-129-098
31,ミライドンex [SV1V 102/078],5600,19196,13596,https://pokeca-chart.com/sv1v-102-078
82,イーブイ [SV5a 078/066],5000,18429,13429,https://pokeca-chart.com/sv5a-078-066
88,シロナの覇気 [S12a 239/172],4249,17299,13050,https://pokeca-chart.com/s12a-239-172
63,いたずら好きのピチュー [214/S-P],3888,16533,12645,https://pokeca-chart.com/214-s-p
51,スイレンのお世話 [SV5a 093/066],4222,16650,12428,https://pokeca-chart.com/sv5a-093-066
53,イーブイex [sv8a 224/187],5694,17385,11691,https://pokeca-chart.com/sv8a-224-187
43,オリジンディアルガVSTAR [S12a 260/172],11200,22500,11300,https://pokeca-chart.com/s12a-260-172
23,メロコ [SV4K 092/066],2100,12800,10700,https://pokeca-chart.com/sv4k-092-066
85,ヒカリ [M2 115/080],3999,14041,10042,https://pokeca-chart.com/m2-115-080
27,プルメリ [SM3H 057/051],11111,20999,9888,https://pokeca-chart.com/sm3h-057-051
90,カイ [S10P 077/067],6400,16000,9600,https://pokeca-chart.com/s10p-077-067
59,デオキシスVMAX [S12a 222/172],2301,11000,8699,https://pokeca-chart.com/s12a-222-172
81,カミツレのきらめき [s8 113/100],1900,10475,8575,https://pokeca-chart.com/s8-113-100
45,おじょうさま [s11 114/100],1888,10000,8112,https://pokeca-chart.com/s11-114-100
71,ナナミの手助け [SV2a 198/165],750,8400,7650,https://pokeca-chart.com/sv2a-198-165
10,チルタリス [s11a 074/068],1266,8289,7023,https://pokeca-chart.com/s11a-074-068
99,ヒカリ [M2 106/080],1999,8300,6301,https://pokeca-chart.com/m2-106-080
77,ネモ [SV4a 343/190],500,6300,5800,https://pokeca-chart.com/sv4a-343-190
55,モモワロウex [sv6a 090/064],1838,7500,5662,https://pokeca-chart.com/sv6a-090-064
79,バウッツェルex [sv7 129/102],2888,8500,5612,https://pokeca-chart.com/sv7-129-102
65,ザマゼンタV [S12a 232/172],1400,7000,5600,https://pokeca-chart.com/s12a-232-172
32,ロケット団のミュウツーex [sv10 130/098],10944,16000,5056,https://pokeca-chart.com/sv10-130-098
12,グソクムシャex [SV4K 088/066],2465,7300,4835,https://pokeca-chart.com/sv4k-088-066
