rank,name,mint_price,psa10_price,diff,url
13,ピカチュウex [MC 764/742],345926,710000,364074,https://pokeca-chart.com/mc-764-742
25,Pikachu with Grey Felt Hat [SVP EN 085],167550,531518,363968,https://pokeca-chart.com/svp-en-085
56,メガリザードンXex [M2 116/080],260000,565333,305333,https://pokeca-chart.com/m2-116-080
1,ピカチュウ [227/S-P],475800,749667,273867,https://pokeca-chart.com/227-s-p
57,リザードン [CP6 011/087],65000,264000,199000,https://pokeca-chart.com/cp6-011-087
65,ミュウVMAX [s8 119/100],119472,302472,183000,https://pokeca-chart.com/s8-119-100
32,ビクティニ [288/SV-P],121000,259000,138000,https://pokeca-chart.com/288-sv-p
74,エリカのおもてなし [SM12a 190/173],80000,186150,106150,https://pokeca-chart.com/sm12a-190-173
49,メガカイリューex [M2a 250/193],44966,149999,105033,https://pokeca-chart.com/m2a-250-193
69,メガリザードンXex [M2 110/080],116666,209015,92349,https://pokeca-chart.com/m2-110-080
31,リザードン [S8a-P 001/025],80000,172000,92000,https://pokeca-chart.com/s8a-p-001-025
36,ミュウツーGX [SM8b 219/150],13333,100300,86967,https://pokeca-chart.com/sm8b-219-150
33,ピカチュウex [M2a 234/193],52800,131828,79028,https://pokeca-chart.com/m2a-234-193
66,メガオーダイルex [MC 763/742],33333,109000,75667,https://pokeca-chart.com/mc-763-742
80,リザードンex [SV3 134/108],43500,116598,73098,https://pokeca-chart.com/sv3-134-108
78,ピカチュウex [WCS23 001/030],57185,120000,62815,https://pokeca-chart.com/wcs23-001-030
62,エリカのモンジャラ [MC 743/742],16700,71000,54300,https://pokeca-chart.com/mc-743-742
51,名探偵ピカチュウ [098/SV-P],32500,79500,47000,https://pokeca-chart.com/098-sv-p
3,ミュウex [SV2a 208/165],13811,57950,44139,https://pokeca-chart.com/sv2a-208-165
60,ピカチュウex [sv8a 236/187],12200,56048,43848,https://pokeca-chart.com/sv8a-236-187
86,アルセウスVSTAR [S12a 262/172],16666,53000,36334,https://pokeca-chart.com/s12a-262-172
27,エーフィV [S6a 081/069],21500,54800,33300,https://pokeca-chart.com/s6a-081-069
24,ナタネ [SM5S 070/066],24000,55000,31000,https://pokeca-chart.com/sm5s-070-066
20,ダークライVSTAR [S12a 228/172],7373,38360,30987,https://pokeca-chart.com/s12a-228-172
100,ミュウツー [CLK 014/032],7800,36500,28700,https://pokeca-chart.com/clk-014-032
47,グレイシアV [S6a 077/069],15222,43567,28345,https://pokeca-chart.com/s6a-077-069
52,ナツメの暗示 [SM9 109/095],8150,34000,25850,https://pokeca-chart.com/sm9-109-095
38,メガジガルデex [M3 113/080],3935,29500,25565,https://pokeca-chart.com/m3-113-080
8,エリカの招待 [SV2a 206/165],9000,34083,25083,https://pokeca-chart.com/sv2a-206-165
43,リザードンV [S12a 211/172],6344,31305,24961,https://pokeca-chart.com/s12a-211-172
68,ロケット団のファイヤーex [sv10 124/098],16999,41499,24500,https://pokeca-chart.com/sv10-124-098
88,パラソルおねえさん [sv3a 089/062],5999,30300,24301,https://pokeca-chart.com/sv3a-089-062
96,メガルカリオex [M1L 088/063],9292,32182,22890,https://pokeca-chart.com/m1l-088-063
75,ルカリオVSTAR [S12a 226/172],3528,26108,22580,https://pokeca-chart.com/s12a-226-172
17,レッド&グリーン [SM12 108/095],8700,30000,21300,https://pokeca-chart.com/sm12-108-095
92,マリィのプライド [SI 419/414],14800,36100,21300,https://pokeca-chart.com/si-419-414
64,レシラムex [sv11W 168/086],25490,46180,20690,https://pokeca-chart.com/sv11w-168-086
14,アイリスの闘志 [M2a 247/193],2919,22500,19581,https://pokeca-chart.com/m2a-247-193
40,ナンジャモのハラバリーex [M2a 236/193],5700,24000,18300,https://pokeca-chart.com/m2a-236-193
81,ミュウツー [SV2a 183/165],3750,22000,18250,https://pokeca-chart.com/sv2a-183-165
11,ミュウツーVSTAR [s10b 091/071],6999,25000,18001,https://pokeca-chart.com/s10b-091-071
71,ボタン [SV4a 354/190],2811,20780,17969,https://pokeca-chart.com/sv4a-354-190
67,エーフィex [sv8a 211/187],8693,25900,17207,https://pokeca-chart.com/sv8a-211-187
29,カスミのコダック [sv9a 071/063],3900,21000,17100,https://pokeca-chart.com/sv9a-071-063
41,ニンフィアex [sv8a 212/187],20500,36480,15980,https://pokeca-chart.com/sv8a-212-187
85,かがやくリザードン [s10b 011/071],2800,18667,15867,https://pokeca-chart.com/s10b-011-071
28,リザードンex [SV4a 331/190],2466,18000,15534,https://pokeca-chart.com/sv4a-331-190
39,サンダース [064/SV-P],9200,24500,15300,https://pokeca-chart.com/064-sv-p
45,いたずら好きのピチュー [214/S-P],3644,18900,15256,https://pokeca-chart.com/214-s-p
82,ミミッキュVMAX [S8b 234/184],7506,22650,15144,https://pokeca-chart.com/s8b-234-184
99,セレナ [S11A 081/068],8888,23999,15111,https://pokeca-chart.com/s11a-081-068
79,メガディアンシーex [M2a 238/193],2222,16250,14028,https://pokeca-chart.com/m2a-238-193
72,ガラル ファイヤーV [S8b 242/184],1400,14650,13250,https://pokeca-chart.com/s8b-242-184
42,シロナの覇気 [s9 114/100],2100,14900,12800,https://pokeca-chart.com/s9-114-100
35,ポッチャマ [SM11b 052/049],9000,21700,12700,https://pokeca-chart.com/sm11b-052-049
73,タロ [sv7 131/102],5278,17500,12222,https://pokeca-chart.com/sv7-131-102
6,ミモザ [SV1V 100/078],3290,15500,12210,https://pokeca-chart.com/sv1v-100-078
87,ヒカリ [M2 115/080],4450,16600,12150,https://pokeca-chart.com/m2-115-080
